"CGrade","LoanTerm","LoanStatus","BorrowerAPR","InterestRate","LenderYield","EmpStatus","EmpStatusDuration","HomeOwner","AvailablecardCredit","IncomeRange","DeclaredMonthlyIncome","MonthlyLoanPayment"
"D",36,"Completed",0.17604,0.164,0.144,"Full-time",1,FALSE,175,"$25,000-49,999",2500,51.94
"D",36,"Chargedoff",0.19228,0.185,0.17,"Full-time",72,FALSE,175,"$25,000-49,999",2583.333333,127.41
"D",36,"Defaulted",0.18386,0.162,0.152,"Full-time",6,FALSE,174,"$1-24,999",1733.333333,70.51
"D",36,"Defaulted",0.37453,0.35,0.34,"Full-time",215,FALSE,174,"$25,000-49,999",3750,57.45
"D",36,"Chargedoff",0.16461,0.143,0.133,"Full-time",9,FALSE,173,"$1-24,999",1525,137.29
"D",36,"Completed",0.25517,0.24,0.23,"Self-employed",165,FALSE,170,"$0 ",0,78.3
"D",36,"Chargedoff",0.16309,0.1415,0.1315,"Retired",222,FALSE,170,"$1-24,999",1741,102.75
"D",36,"Completed",0.17575,0.154,0.144,"Full-time",30,FALSE,170,"$25,000-49,999",2946.666667,92.38
"D",36,"Chargedoff",0.18877,0.1815,0.1715,"Full-time",0,FALSE,170,"$25,000-49,999",3486.583333,235.48
"D",36,"Completed",0.19369,0.1864,0.1664,"Full-time",6,FALSE,170,"$50,000-74,999",5859.833333,547.11
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",4,FALSE,169,"$25,000-49,999",3750,257.43
"D",36,"Completed",0.31688,0.3,0.29,"Full-time",127,FALSE,169,"$25,000-49,999",3483.75,118.2
"D",36,"Completed",0.39951,0.3365,0.3265,"Full-time",155,FALSE,169,"$25,000-49,999",3801.166667,44.48
"D",36,"Defaulted",0.34144,0.3174,0.3074,"Full-time",32,FALSE,169,"$25,000-49,999",3333.333333,217.05
"D",36,"Completed",0.20534,0.198,0.188,"Full-time",156,TRUE,169,"$50,000-74,999",5248.5,592.99
"D",36,"Chargedoff",0.23859,0.2225,0.2125,"Full-time",229,TRUE,169,"$50,000-74,999",6142.916667,134.12
"D",36,"Chargedoff",0.19228,0.185,0.17,"Full-time",48,FALSE,169,"$50,000-74,999",5000,473.25
"D",36,"Chargedoff",0.18386,0.162,0.152,"Full-time",37,TRUE,168,"$50,000-74,999",4250,176.28
"D",36,"Completed",0.29882,0.2754,0.2654,"Full-time",371,FALSE,167,"$25,000-49,999",3333.333333,158.5
"D",36,"Completed",0.20232,0.195,0.17,"Full-time",72,FALSE,166,"$1-24,999",2939.25,221.46
"D",36,"Completed",0.24753,0.24,0.22,"Full-time",45,FALSE,166,"$25,000-49,999",2750,98.08
"D",36,"Completed",0.2021,0.18,0.17,"Full-time",104,FALSE,166,"$50,000-74,999",4333.333333,54.23
"D",36,"Completed",0.26038,0.2375,0.2275,"Full-time",37,FALSE,165,"$25,000-49,999",2666.666667,58.65
"D",36,"Completed",0.2425,0.235,0.225,"Full-time",21,TRUE,165,"$25,000-49,999",3750,115.82
"D",36,"Completed",0.1973,0.19,0.175,"Full-time",114,FALSE,165,"$50,000-74,999",4416.666667,146.62
"D",36,"Chargedoff",0.33413,0.3102,0.3002,"Full-time",27,TRUE,164,"$50,000-74,999",5916.666667,150.54
"D",36,"Completed",0.12759,0.11,0.09,"Full-time",24,FALSE,164,"$50,000-74,999",4583.333333,32.74
"D",36,"Chargedoff",0.20735,0.2,0.185,"Full-time",206,FALSE,163,"$50,000-74,999",4666.666667,185.82
"D",36,"Completed",0.35149,0.3273,0.3173,"Full-time",68,FALSE,161,"$25,000-49,999",3466.666667,114.3
"D",36,"Chargedoff",0.2325,0.21,0.2,"Full-time",28,FALSE,160,"$1-24,999",1250,113.03
"D",36,"Completed",0.16802,0.15,0.13,"Self-employed",2,FALSE,160,"$1-24,999",1416.666667,34.67
"D",36,"Completed",0.28771,0.28,0.27,"Full-time",456,FALSE,160,"$75,000-99,999",6666.666667,0
"D",36,"Completed",0.16309,0.1415,0.1315,"Retired",1,TRUE,159,"$1-24,999",1525,34.25
"D",36,"Defaulted",0.25757,0.25,0.23,"Full-time",36,TRUE,159,"$25,000-49,999",3333.333333,119.32
"D",36,"Completed",0.32459,0.3008,0.2808,"Full-time",63,FALSE,159,"$25,000-49,999",3886.416667,41.07
"D",36,"Defaulted",0.20936,0.202,0.192,"Full-time",331,FALSE,158,"$25,000-49,999",3750,111.8
"D",36,"Completed",0.21488,0.2075,0.1925,"Full-time",7,FALSE,157,"$100,000+",10000,262.83
"D",36,"Chargedoff",0.21126,0.2039,0.1889,"Full-time",74,FALSE,157,"$25,000-49,999",2537.5,119.56
"D",36,"Completed",0.16798,0.1608,0.1508,"Full-time",7,TRUE,157,"$25,000-49,999",3000,137.27
"D",36,"Completed",0.26914,0.25,0.24,"Full-time",3,FALSE,157,"$25,000-49,999",2500,12.4
"D",36,"Defaulted",0.20735,0.2,0.19,"Full-time",232,TRUE,157,"$25,000-49,999",3640,185.63
"D",36,"Completed",0.25757,0.25,0.24,"Full-time",5,TRUE,157,"$25,000-49,999",3041.666667,139.16
"D",36,"Chargedoff",0.18386,0.162,0.152,"Full-time",44,FALSE,156,"$1-24,999",1916.666667,264.42
"D",36,"Completed",0.35778,0.3335,0.3235,"Full-time",2,FALSE,156,"$1-24,999",1300,44.31
"D",36,"Completed",0.21739,0.21,0.19,"Part-time",62,FALSE,156,"$1-24,999",583.333333,113.06
"D",36,"Completed",0.16395,0.155,0.135,"Full-time",28,TRUE,156,"$25,000-49,999",2666.666667,69.82
"D",36,"Defaulted",0.20182,0.1945,0.1845,"Full-time",7,FALSE,156,"$25,000-49,999",3083.333333,295.07
"D",36,"Completed",0.19278,0.1855,0.1755,"Full-time",105,FALSE,156,"$25,000-49,999",3958.083333,354.69
"D",36,"Defaulted",0.19479,0.1875,0.1775,"Full-time",96,FALSE,154,"$25,000-49,999",3166.666667,94.98
"D",36,"Chargedoff",0.22237,0.2,0.19,"Full-time",224,TRUE,154,"$75,000-99,999",7445.416667,48.31
"D",36,"Completed",0.18826,0.181,0.171,"Full-time",13,FALSE,153,"$25,000-49,999",3731.333333,217.22
"D",36,"Defaulted",0.21237,0.205,0.19,"Full-time",106,FALSE,153,"$25,000-49,999",3625,149.68
"D",36,"Defaulted",0.23688,0.2294,0.2194,"Full-time",0,FALSE,152,"$25,000-49,999",2541.666667,309.43
"D",36,"Completed",0.17439,0.155,0.145,"Full-time",61,FALSE,152,"$50,000-74,999",5416.666667,94.94
"D",36,"Completed",0.0768,0.07,0.06,"Self-employed",22,FALSE,150,"$0 ",0,154.39
"D",36,"Chargedoff",0.31474,0.3,0.29,"Full-time",16,FALSE,150,"$25,000-49,999",3200,169.81
"D",36,"Completed",0.13882,0.13,0.12,"Full-time",14,FALSE,150,"$25,000-49,999",3333.333333,67.39
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",18,FALSE,150,"$50,000-74,999",5083.333333,209.5
"D",36,"Chargedoff",0.19734,0.179,0.169,"Full-time",5,FALSE,149,"$1-24,999",1250,36.1
"D",36,"Completed",0.26409,0.245,0.235,"Full-time",8,TRUE,149,"$25,000-49,999",2250,39.5
"D",36,"Chargedoff",0.33393,0.31,0.29,"Full-time",10,FALSE,149,"$25,000-49,999",2916.666667,129
"D",36,"Chargedoff",0.22744,0.22,0.205,"Retired",2,TRUE,149,"$25,000-49,999",5988.916667,190.95
"D",36,"Completed",0.18153,0.1597,0.1497,"Full-time",147,FALSE,149,"$50,000-74,999",5602.25,186.25
"D",36,"Completed",0.27806,0.2195,0.2095,"Full-time",16,FALSE,149,"$50,000-74,999",5250,38.16
"D",36,"Completed",0.17711,0.1699,0.1599,"Full-time",43,TRUE,148,"$25,000-49,999",3006.25,320.83
"D",36,"Chargedoff",0.29334,0.27,0.26,"Full-time",42,TRUE,148,"$25,000-49,999",2266.666667,40.83
"D",36,"Chargedoff",0.2425,0.235,0.21,"Full-time",215,FALSE,148,"$50,000-74,999",4333.333333,194.85
"D",36,"Completed",0.16215,0.155,0.14,"Full-time",0,FALSE,146,"$1-24,999",1500,141.07
"D",36,"Completed",0.19196,0.17,0.16,"Part-time",7,FALSE,145,"$1-24,999",1083.333333,11.22
"D",36,"Completed",0.34408,0.32,0.31,"Full-time",22,FALSE,145,"$25,000-49,999",2083.333333,50.09
"D",36,"Completed",0.17667,0.1549,0.1449,"Part-time",95,FALSE,145,"$25,000-49,999",2126.666667,218.16
"D",36,"Chargedoff",0.20182,0.1945,0.1745,"Full-time",28,FALSE,144,"$25,000-49,999",2916.666667,184.42
"D",36,"Defaulted",0.26762,0.26,0.25,"Full-time",3,FALSE,144,"$50,000-74,999",4600,282.03
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",5,FALSE,143,"$25,000-49,999",2758.333333,54.28
"D",36,"Defaulted",0.23547,0.228,0.218,"Full-time",2,TRUE,143,"$25,000-49,999",3500,177.59
"D",36,"Defaulted",0.27385,0.2662,0.2512,"Full-time",237,TRUE,143,"$75,000-99,999",6806.75,617.45
"D",36,"Completed",0.23748,0.23,0.22,"Full-time",13,FALSE,142,"$25,000-49,999",2791.666667,224.42
"D",36,"Completed",0.20735,0.2,0.19,"Full-time",27,FALSE,142,"$25,000-49,999",3000,185.82
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",146,FALSE,142,"$25,000-49,999",2489.166667,124.4
"D",36,"Defaulted",0.29776,0.29,0.265,"Full-time",35,FALSE,142,"$25,000-49,999",2828,377.15
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",230,FALSE,141,"$100,000+",10885,233.58
"D",36,"Completed",0.31475,0.2911,0.2811,"Full-time",213,FALSE,141,"$25,000-49,999",2416.666667,41.97
"D",36,"Completed",0.2325,0.21,0.2,"Full-time",10,FALSE,141,"$25,000-49,999",2583.333333,94.19
"D",36,"Completed",0.20087,0.1825,0.1725,"Full-time",27,FALSE,141,"$50,000-74,999",4333.333333,36.28
"D",36,"Completed",0.16416,0.157,0.147,"Full-time",27,FALSE,140,"$50,000-74,999",4166.666667,122.53
"D",36,"Completed",0.27127,0.2598,0.2498,"Full-time",21,FALSE,139,"$1-24,999",1218.916667,201.4
"D",36,"Completed",0.1948,0.1872,0.1722,"Full-time",10,TRUE,139,"$25,000-49,999",2600,87.64
"D",36,"Completed",0.23748,0.23,0.2,"Full-time",348,TRUE,139,"$75,000-99,999",6650,73.63
"D",36,"Chargedoff",0.24649,0.2238,0.2138,"Full-time",102,FALSE,138,"$0 ",0,80.61
"D",36,"Defaulted",0.2325,0.21,0.2,"Full-time",7,FALSE,138,"$1-24,999",1833.333333,56.51
"D",36,"Chargedoff",0.27103,0.248,0.238,"Full-time",25,FALSE,138,"$50,000-74,999",4250,99.14
"D",36,"Chargedoff",0.31363,0.29,0.28,"Full-time",71,FALSE,137,"$50,000-74,999",5166.666667,125.72
"D",36,"Defaulted",0.16958,0.1624,0.1374,"Full-time",0,TRUE,137,"$75,000-99,999",6650,176.38
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",155,FALSE,136,"$25,000-49,999",3833.333333,113.09
"D",36,"Completed",0.22024,0.1979,0.1879,"Full-time",19,FALSE,136,"$50,000-74,999",5416.666667,185.28
"D",36,"Chargedoff",0.26762,0.26,0.25,"Full-time",161,TRUE,136,"$50,000-74,999",4500,147.06
"D",36,"Chargedoff",0.24502,0.2375,0.2275,"Full-time",7,FALSE,135,"$1-24,999",1473.333333,117.31
"D",36,"Completed",0.18335,0.1615,0.1515,"Full-time",49,FALSE,135,"$25,000-49,999",3000,70.46
"D",36,"Chargedoff",0.26762,0.26,0.25,"Full-time",312,FALSE,135,"$75,000-99,999",8083.083333,523.78
"D",36,"Completed",0.25606,0.2466,0.2366,"Full-time",21,FALSE,134,"$1-24,999",1908.333333,79.16
"D",36,"Completed",0.12603,0.1049,0.0949,"Full-time",15,FALSE,134,"$1-24,999",1397.916667,32.5
"D",36,"Defaulted",0.20925,0.2,0.19,"Part-time",4,FALSE,134,"$1-24,999",936.666667,73.96
"D",36,"Completed",0.22237,0.2,0.19,"Full-time",12,FALSE,134,"$25,000-49,999",3750,74.33
"D",36,"Completed",0.24315,0.2205,0.2105,"Retired",156,TRUE,134,"$25,000-49,999",2669,38.22
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",11,FALSE,133,"$1-24,999",1833.333333,126.66
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",11,FALSE,133,"$25,000-49,999",2583.333333,67.85
"D",36,"Chargedoff",0.32378,0.3,0.29,"Full-time",12,FALSE,133,"$25,000-49,999",2916.666667,84.9
"D",36,"Completed",0.36438,0.34,0.33,"Full-time",181,FALSE,133,"$25,000-49,999",3318.083333,134.02
"D",36,"Defaulted",0.2398,0.2172,0.2072,"Full-time",47,FALSE,133,"$50,000-74,999",4583.333333,247.3
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",80,FALSE,133,"$50,000-74,999",5000,205.94
"D",36,"Chargedoff",0.22024,0.1979,0.1879,"Part-time",20,FALSE,132,"$1-24,999",1166.666667,74.11
"D",36,"Chargedoff",0.23748,0.23,0.22,"Full-time",10,TRUE,132,"$100,000+",7916.666667,967.74
"D",36,"Completed",0.25255,0.245,0.23,"Full-time",16,FALSE,132,"$25,000-49,999",2816.666667,355.46
"D",36,"Completed",0.22034,0.198,0.188,"Full-time",115,FALSE,132,"$50,000-74,999",5000,185.31
"D",36,"Completed",0.24753,0.24,0.23,"Full-time",111,FALSE,132,"$75,000-99,999",7083.333333,196.16
"D",36,"Completed",0.22995,0.2225,0.2125,"Self-employed",42,FALSE,130,"$0 ",0,229.96
"D",36,"Defaulted",0.17722,0.17,0.16,"Full-time",34,FALSE,130,"$25,000-49,999",3916.666667,160.44
"D",36,"Completed",0.21806,0.1995,0.1895,"Full-time",2,FALSE,129,"$1-24,999",0.083333,37.14
"D",36,"Completed",0.29776,0.29,0.28,"Full-time",32,FALSE,129,"$100,000+",9016.75,398.1
"D",36,"Chargedoff",0.17711,0.1699,0.1599,"Full-time",87,FALSE,129,"$25,000-49,999",2333.333333,124.77
"D",36,"Completed",0.37346,0.3499,0.3399,"Full-time",7,FALSE,129,"$75,000-99,999",7166.666667,117.6
"D",36,"Completed",0.17016,0.143,0.133,"Full-time",37,FALSE,128,"$25,000-49,999",3333.333333,68.65
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",254,TRUE,128,"$25,000-49,999",3666.666667,111.14
"D",36,"Completed",0.19228,0.185,0.17,"Full-time",71,TRUE,127,"$100,000+",10098.33333,436.84
"D",36,"Completed",0.34915,0.325,0.315,"Full-time",13,FALSE,127,"$25,000-49,999",2333.333333,100.81
"D",36,"Chargedoff",0.17671,0.1695,0.1545,"Full-time",11,FALSE,127,"$25,000-49,999",3750,231.58
"D",36,"Chargedoff",0.33795,0.33,0.32,"Full-time",118,TRUE,127,"$25,000-49,999",3207,132.38
"D",36,"Completed",0.22529,0.216,0.206,"Full-time",91,TRUE,127,"$25,000-49,999",4000,75.97
"D",36,"Defaulted",0.21036,0.203,0.188,"Full-time",91,FALSE,127,"$50,000-74,999",4583.333333,177.52
"D",36,"Chargedoff",0.20735,0.2,0.19,"Part-time",46,FALSE,126,"$1-24,999",1366.666667,92.91
"D",36,"Chargedoff",0.23989,0.2324,0.2224,"Full-time",3,FALSE,125,"$1-24,999",2000,155.34
"D",36,"Chargedoff",0.25517,0.24,0.23,"Full-time",4,TRUE,125,"$50,000-74,999",5000,196.16
"D",36,"Completed",0.23346,0.226,0.216,"Full-time",47,TRUE,125,"$75,000-99,999",7166.666667,115.5
"D",36,"Chargedoff",0.20735,0.2,0.19,"Full-time",103,FALSE,125,"$75,000-99,999",6250,111.49
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",36,FALSE,124,"$25,000-49,999",3750,158.33
"D",36,"Completed",0.17762,0.1595,0.1345,"Full-time",137,TRUE,124,"$25,000-49,999",3716.75,35.13
"D",36,"Chargedoff",0.18386,0.162,0.152,"Full-time",112,FALSE,124,"$25,000-49,999",2500,176.28
"D",36,"Completed",0.31475,0.2911,0.2811,"Full-time",1,FALSE,123,"$0 ",0,62.95
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",136,TRUE,123,"$25,000-49,999",2625,62.84
"D",36,"Chargedoff",0.18726,0.18,0.17,"Full-time",38,TRUE,123,"$25,000-49,999",4096.166667,144.61
"D",36,"Chargedoff",0.34408,0.32,0.31,"Full-time",7,FALSE,123,"$50,000-74,999",5416.666667,195.99
"D",36,"Completed",0.16064,0.1535,0.1385,"Full-time",7,FALSE,123,"$50,000-74,999",4333.333333,153.28
"D",36,"Completed",0.18386,0.162,0.152,"Full-time",118,FALSE,123,"$50,000-74,999",5000,211.54
"D",36,"Chargedoff",0.18386,0.162,0.152,"Full-time",106,FALSE,123,"$50,000-74,999",4250,35.26
"D",36,"Chargedoff",0.21689,0.2095,0.1945,"Full-time",17,FALSE,122,"$25,000-49,999",3533.833333,376.53
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",260,FALSE,122,"$50,000-74,999",5000,101.25
"D",36,"Defaulted",0.20735,0.2,0.19,"Full-time",10,FALSE,121,"$1-24,999",1820,130.07
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",39,FALSE,121,"$25,000-49,999",3000,209.46
"D",36,"Defaulted",0.24502,0.2375,0.2275,"Part-time",26,FALSE,121,"$25,000-49,999",2333.333333,0
"D",36,"Defaulted",0.24431,0.2368,0.2268,"Full-time",44,FALSE,121,"$50,000-74,999",4875,136.73
"D",36,"Chargedoff",0.11872,0.11,0.1,"Full-time",8,FALSE,120,"$1-24,999",1820,65.48
"D",36,"Chargedoff",0.17677,0.155,0.145,"Retired",49,FALSE,120,"$1-24,999",1083.333333,104.73
"D",36,"Completed",0.24753,0.24,0.23,"Full-time",275,TRUE,120,"$100,000+",8333.333333,117.7
"D",36,"Completed",0.21639,0.209,0.189,"Full-time",75,FALSE,120,"$25,000-49,999",3750,103.47
"D",36,"Completed",0.2097,0.1875,0.1775,"Full-time",6,FALSE,120,"$25,000-49,999",3333.333333,263.58
"D",36,"Completed",0.27306,0.25,0.24,"Full-time",57,FALSE,120,"$25,000-49,999",2375,119.28
"D",36,"Completed",0.2325,0.21,0.2,"Full-time",29,TRUE,120,"$25,000-49,999",2201.166667,244.89
"D",36,"Chargedoff",0.28523,0.262,0.252,"Full-time",23,FALSE,120,"$25,000-49,999",2666.666667,84.83
"D",36,"Completed",0.17045,0.155,0.145,"Full-time",19,FALSE,120,"$25,000-49,999",2750,122.19
"D",36,"Completed",0.16461,0.143,0.133,"Retired",8,FALSE,119,"$1-24,999",1560,51.49
"D",36,"Completed",0.32378,0.3,0.29,"Full-time",25,TRUE,119,"$100,000+",12500,83.6
"D",36,"Defaulted",0.2407,0.2332,0.2232,"Full-time",24,FALSE,119,"$25,000-49,999",2166.666667,136.07
"D",36,"Chargedoff",0.21388,0.2065,0.1965,"Full-time",40,FALSE,118,"$50,000-74,999",5416.666667,187.48
"D",36,"Chargedoff",0.17677,0.155,0.145,"Full-time",98,FALSE,117,"$25,000-49,999",2083.333333,174.55
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",31,TRUE,116,"$25,000-49,999",2333.333333,88.68
"D",36,"Completed",0.36204,0.3377,0.3277,"Full-time",27,FALSE,116,"$25,000-49,999",3500,0
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",18,FALSE,116,"$25,000-49,999",2625,277.14
"D",36,"Defaulted",0.21223,0.19,0.18,"Full-time",109,FALSE,116,"$25,000-49,999",3750,183.28
"D",36,"Completed",0.22237,0.2,0.19,"Full-time",140,FALSE,116,"$50,000-74,999",5416.666667,0
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",0,FALSE,116,"$50,000-74,999",5083.333333,120.13
"D",36,"Defaulted",0.17677,0.155,0.145,"Full-time",8,FALSE,115,"$25,000-49,999",2666.666667,87.28
"D",36,"Defaulted",0.2325,0.21,0.2,"Full-time",56,FALSE,115,"$25,000-49,999",3416.666667,150.7
"D",36,"Chargedoff",0.20423,0.1969,0.1819,"Full-time",115,TRUE,115,"$50,000-74,999",4666.666667,185.03
"D",36,"Completed",0.16754,0.155,0.145,"Full-time",38,FALSE,114,"$25,000-49,999",2916.666667,147.37
"D",36,"Defaulted",0.28771,0.28,0.27,"Full-time",7,TRUE,114,"$25,000-49,999",3333.333333,124.09
"D",36,"Defaulted",0.24753,0.24,0.22,"Full-time",21,TRUE,114,"$50,000-74,999",5665.75,34.81
"D",36,"Completed",0.14769,0.1399,0.1299,"Full-time",5,FALSE,113,"$25,000-49,999",2600,77.74
"D",36,"Chargedoff",0.19991,0.1926,0.1826,"Full-time",49,TRUE,113,"$25,000-49,999",3466.666667,147.15
"D",36,"Chargedoff",0.17722,0.17,0.155,"Full-time",37,TRUE,113,"$25,000-49,999",2666.666667,106.96
"D",36,"Completed",0.16095,0.155,0.145,"Full-time",76,FALSE,112,"$25,000-49,999",2732.416667,311.71
"D",36,"Completed",0.16309,0.1415,0.1315,"Full-time",139,FALSE,112,"$25,000-49,999",2916.666667,51.38
"D",36,"Chargedoff",0.20484,0.1975,0.1775,"Full-time",62,FALSE,112,"$25,000-49,999",3466.666667,240.74
"D",36,"Completed",0.22744,0.22,0.21,"Self-employed",107,FALSE,112,"$50,000-74,999",5083.333333,152.76
"D",36,"Completed",0.19399,0.172,0.162,"Part-time",57,FALSE,111,"$1-24,999",791.666667,42.9
"D",36,"Chargedoff",0.25757,0.25,0.24,"Full-time",54,TRUE,111,"$25,000-49,999",2916.666667,596.4
"D",36,"Chargedoff",0.18425,0.177,0.167,"Self-employed",125,FALSE,111,"$50,000-74,999",4866.666667,154.81
"D",36,"Chargedoff",0.36407,0.3397,0.3297,"Full-time",66,FALSE,109,"$100,000+",10833.33333,312.59
"D",36,"Completed",0.1793,0.1575,0.1475,"Full-time",20,TRUE,109,"$25,000-49,999",2666.666667,252.07
"D",36,"Completed",0.37453,0.35,0.34,"Retired",67,FALSE,108,"$1-24,999",1583.333333,73.35
"D",36,"Completed",0.16309,0.1415,0.1315,"Full-time",2,FALSE,108,"$25,000-49,999",2236,142.01
"D",36,"Completed",0.20735,0.2,0.18,"Full-time",11,FALSE,108,"$50,000-74,999",5000,371.64
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",231,FALSE,107,"$1-24,999",2033.333333,90.47
"D",36,"Defaulted",0.30781,0.3,0.29,"Full-time",47,FALSE,107,"$50,000-74,999",4875,0
"D",36,"Completed",0.19991,0.1926,0.1776,"Full-time",232,TRUE,107,"$75,000-99,999",6267,169.22
"D",36,"Completed",0.2614,0.25,0.24,"Full-time",5,FALSE,106,"$100,000+",13333.33333,198.8
"D",36,"Chargedoff",0.22034,0.198,0.188,"Full-time",10,FALSE,106,"$25,000-49,999",2083.333333,185.31
"D",36,"Defaulted",0.27255,0.2495,0.2395,"Full-time",22,FALSE,105,"$25,000-49,999",2500,0
"D",36,"Defaulted",0.22034,0.198,0.188,"Full-time",5,FALSE,105,"$25,000-49,999",2500,296.49
"D",36,"Completed",0.18386,0.162,0.152,"Full-time",97,FALSE,105,"$25,000-49,999",3750,70.51
"D",36,"Completed",0.20735,0.2,0.19,"Full-time",39,FALSE,105,"$50,000-74,999",5666.666667,148.65
"D",36,"Completed",0.17423,0.1525,0.1425,"Full-time",129,TRUE,105,"$75,000-99,999",7916.666667,260.91
"D",36,"Defaulted",0.16309,0.1415,0.1315,"Part-time",16,FALSE,104,"$1-24,999",1069.083333,222.63
"D",36,"Completed",0.23748,0.23,0.22,"Full-time",82,TRUE,104,"$100,000+",9083.333333,96.77
"D",36,"Completed",0.24771,0.225,0.215,"Full-time",21,FALSE,104,"$25,000-49,999",3166.666667,22.53
"D",36,"Defaulted",0.2021,0.18,0.17,"Full-time",91,FALSE,104,"$50,000-74,999",5000,72.3
"D",36,"Completed",0.16309,0.1415,0.1315,"Full-time",24,FALSE,102,"$1-24,999",1930,195.23
"D",36,"Completed",0.19228,0.185,0.17,"Full-time",58,TRUE,102,"$50,000-74,999",4416.666667,182.02
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",63,TRUE,102,"$50,000-74,999",5000,238.68
"D",36,"Completed",0.20007,0.178,0.168,"Full-time",6,FALSE,102,"$75,000-99,999",6326.666667,36.05
"D",36,"Chargedoff",0.21655,0.198,0.188,"Full-time",3,FALSE,101,"$25,000-49,999",2916.666667,111.19
"D",36,"Completed",0.26282,0.2399,0.2299,"Full-time",9,FALSE,101,"$25,000-49,999",2916.666667,58.84
"D",36,"Chargedoff",0.29776,0.29,0.28,"Full-time",49,FALSE,101,"$25,000-49,999",2583.333333,125.76
"D",36,"Completed",0.18475,0.1775,0.1575,"Full-time",19,FALSE,101,"$25,000-49,999",3333.333333,216.16
"D",36,"Completed",0.20766,0.2,0.19,"Full-time",29,FALSE,100,"$1-24,999",2063.416667,89.19
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",114,FALSE,100,"$25,000-49,999",2857.333333,242.78
"D",36,"Chargedoff",0.17423,0.1525,0.1425,"Full-time",34,TRUE,100,"$50,000-74,999",4250,86.97
"D",36,"Completed",0.16717,0.16,0.15,"Full-time",66,FALSE,100,"$50,000-74,999",4445,119
"D",36,"Completed",0.27052,0.2475,0.2375,"Full-time",9,FALSE,99,"$25,000-49,999",2500,99.07
"D",36,"Chargedoff",0.17677,0.155,0.145,"Full-time",12,FALSE,99,"$25,000-49,999",2250,34.91
"D",36,"Completed",0.30775,0.2842,0.2742,"Full-time",8,FALSE,99,"$75,000-99,999",6666.666667,207.95
"D",36,"Completed",0.24753,0.24,0.23,"Full-time",88,TRUE,98,"$100,000+",15416.66667,3.36
"D",36,"Chargedoff",0.37402,0.3495,0.3395,"Full-time",176,TRUE,98,"$25,000-49,999",2333.333333,113.02
"D",36,"Chargedoff",0.23748,0.23,0.22,"Full-time",16,TRUE,98,"$75,000-99,999",7083.333333,154.84
"D",36,"Chargedoff",0.20232,0.195,0.18,"Part-time",37,FALSE,98,"$75,000-99,999",8584.333333,369.09
"D",36,"Completed",0.25757,0.25,0.24,"Full-time",24,FALSE,97,"$25,000-49,999",3500,437.36
"D",36,"Chargedoff",0.37402,0.3495,0.3395,"Full-time",95,TRUE,97,"$25,000-49,999",2800,45.21
"D",36,"Defaulted",0.22744,0.22,0.2,"Full-time",74,FALSE,97,"$25,000-49,999",3904,267.33
"D",36,"Completed",0.36204,0.3377,0.3277,"Full-time",17,FALSE,97,"$25,000-49,999",3150.25,44.86
"D",36,"Completed",0.21223,0.19,0.18,"Full-time",3,FALSE,97,"$25,000-49,999",2946.666667,54.98
"D",36,"Chargedoff",0.17973,0.1725,0.1625,"Full-time",16,FALSE,96,"$25,000-49,999",3833.333333,214.66
"D",36,"Completed",0.24264,0.22,0.21,"Full-time",80,TRUE,96,"$25,000-49,999",4083.333333,133.67
"D",36,"Completed",0.21423,0.205,0.19,"Full-time",212,FALSE,96,"$50,000-74,999",5250,74.84
"D",36,"Completed",0.17722,0.17,0.16,"Full-time",9,TRUE,96,"$50,000-74,999",5416.666667,141.53
"D",36,"Chargedoff",0.28771,0.28,0.27,"Full-time",182,FALSE,96,"$50,000-74,999",5000,144.77
"D",36,"Completed",0.24954,0.242,0.232,"Full-time",15,FALSE,95,"$100,000+",8666.666667,393.38
"D",36,"Completed",0.19176,0.1698,0.1598,"Full-time",56,FALSE,95,"$25,000-49,999",2309,71.29
"D",36,"Completed",0.37352,0.349,0.339,"Full-time",5,TRUE,95,"$25,000-49,999",2666.666667,132.18
"D",36,"Chargedoff",0.22744,0.22,0.21,"Full-time",23,FALSE,95,"$25,000-49,999",4083.333333,171.86
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",93,TRUE,95,"$25,000-49,999",3250,88.75
